,id_x,plant_id_eia_x,generator_id_x,report_date_x,net_generation_mwh,plant_generator_id,utility_id_eia,id_y,plant_id_eia_y,generator_id_y,report_date_y,energy_source_code_1,operational_status,capacity_mw
355074,355075,7873,1B,7/1/17,54013,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
355075,355076,7873,1B,8/1/17,66373,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
355076,355077,7873,1B,9/1/17,80128,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
355077,355078,7873,1B,10/1/17,50796,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
355078,355079,7873,1B,11/1/17,42167,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
355079,355080,7873,1B,12/1/17,48336,7873_1B,18454,18765,7873,1B,1/1/20,NG,existing,189.9
355080,355081,7873,1C,1/1/17,0,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
355081,355082,7873,1C,2/1/17,0,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
355082,355083,7873,1C,3/1/17,-91,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
355083,355084,7873,1C,4/1/17,45054,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
355084,355085,7873,1C,5/1/17,73690,7873_1C,18454,18764,7873,1C,1/1/20,NG,existing,189.9
